2021-02-06 20:08:41,669 (INFO) ================== new session ==================
2021-02-06 20:08:41,672 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Initialization
2021-02-06 20:08:41,676 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Initialization
2021-02-06 20:08:41,677 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Initialization
2021-02-06 20:08:41,681 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Initialization
2021-02-06 20:08:41,770 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Initialization
2021-02-06 20:08:42,573 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://doubleclick.net/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:42,594 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Event listeners have been enabled
2021-02-06 20:08:42,610 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Window Service] Event listeners have been enabled
2021-02-06 20:08:42,653 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Hotkey Service] Event listeners have been enabled
2021-02-06 20:08:42,658 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Game Service] Event listeners have been enabled
2021-02-06 20:08:42,675 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:42,784 (WARN) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Failed to set required features: Provider did not set features yet. (Retrying in 5 seconds.)
2021-02-06 20:08:42,807 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://overwolf.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,391 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at https://tracker.gg/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:43,468 (WARN) </windows/background.html> () - A cookie associated with a cross-site resource at http://thetrackernetwork.com/ was set without the `SameSite` attribute. A future release of Chrome will only deliver cookies with cross-site requests if they are set with `SameSite=None` and `Secure`. You can review cookies in developer tools under Application>Storage>Cookies and see more details at https://www.chromestatus.com/feature/5088147346030592 and https://www.chromestatus.com/feature/5633521622188032.
2021-02-06 20:08:47,798 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Setting required features: ["me","match_info","location","inventory","rank","match_state","team","roster","kill_feed","kill","death","revive","damage"]
2021-02-06 20:08:47,816 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Required features have been set: ["rank","match_state","kill","death","team","me","location","revive","roster","kill_feed","match_info","inventory","damage"]
2021-02-06 20:08:47,819 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service] Event listeners have been enabled
2021-02-06 20:08:52,782 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Extension Service] Update status: UpToDate
2021-02-06 20:18:25,005 (ERROR) </js/chunk-vendors.js> (:1) - Profile is not available. Reason: [{"message":"Account not found. Please try again."},{"message":"If you have any questions, please reach us via the Help option in the menu."}]
2021-02-06 20:18:25,045 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Nnov\",\r\n  \"victimName\": \"CannonDeLuce\",\r\n  \"weaponName\": \"flatline\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:18:25,328 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"88\",\"y\":\"-8\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:25,552 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"jononthemoon\",\r\n  \"victimName\": \"Nnov\",\r\n  \"weaponName\": \"spitfire\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:18:25,822 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Knockdown Shield\"}"}},"feature":"inventory"}
2021-02-06 20:18:25,839 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"88\",\"y\":\"-9\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:26,842 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"89\",\"y\":\"-9\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:27,839 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"88\",\"y\":\"-9\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:28,380 (ERROR) </js/chunk-vendors.js> (:1) - Profile is not available. Reason: [{"message":"Account not found. Please try again."},{"message":"If you have any questions, please reach us via the Help option in the menu."}]
2021-02-06 20:18:29,340 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"88\",\"y\":\"-10\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:29,838 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"87\",\"y\":\"-10\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:31,348 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"86\",\"y\":\"-10\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:33,559 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"jononthemoon\",\r\n  \"victimName\": \"ketzel\",\r\n  \"weaponName\": \"3030repeater\",\r\n  \"action\": \"kill\"\r\n}"}
2021-02-06 20:18:33,609 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill","data":"{\r\n  \"victimName\": \"ketzel\"\r\n}"}
2021-02-06 20:18:33,610 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":3,\"spectators\":0,\"teams\":9,\"players\":25,\"damage\":719,\"cash\":30}"}},"feature":"match_info"}
2021-02-06 20:18:33,857 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"85\",\"y\":\"-10\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:36,051 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"5\"}"}},"feature":"me"}
2021-02-06 20:18:40,412 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"healed_from_ko","data":""}
2021-02-06 20:18:40,413 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Hemlok Burst AR\"}"}},"feature":"inventory"}
2021-02-06 20:18:40,415 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_0":"{\"name\":\"CannonDeLuce\",\"state\":\"alive\"}"}},"feature":"team"}
2021-02-06 20:18:40,766 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"knocked_out","data":""}
2021-02-06 20:18:40,767 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_0":"{\"name\":\"CannonDeLuce\",\"state\":\"knockedout\"}"}},"feature":"team"}
2021-02-06 20:18:41,054 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"CannonDeLuce\",\r\n  \"weaponName\": \"r301\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:18:41,661 (ERROR) </js/chunk-vendors.js> (:1) - Profile is not available. Reason: [{"message":"Account not found. Please try again."},{"message":"If you have any questions, please reach us via the Help option in the menu."}]
2021-02-06 20:18:42,021 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inUse":"{\"inUse\":\"Knockdown Shield\"}"}},"feature":"inventory"}
2021-02-06 20:18:42,059 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"assist","data":"{\r\n  \"victimName\": \"Nnov\",\r\n  \"type\": \"elimination\"\r\n}"}
2021-02-06 20:18:42,065 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"attackerName\": \"minodus\",\r\n  \"victimName\": \"Nnov\",\r\n  \"weaponName\": \"Finisher\",\r\n  \"action\": \"Finisher\"\r\n}"}
2021-02-06 20:18:42,110 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":3,\"spectators\":0,\"teams\":9,\"players\":24,\"damage\":719,\"cash\":30}"}},"feature":"match_info"}
2021-02-06 20:18:44,559 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"10\"}"}},"feature":"me"}
2021-02-06 20:18:50,057 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_1":"{\"name\":\"jononthemoon\",\"state\":\"knockedout\"}"}},"feature":"team"}
2021-02-06 20:18:50,141 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Elraow\",\r\n  \"victimName\": \"jononthemoon\",\r\n  \"weaponName\": \"spitfire\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:18:50,143 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"85\",\"y\":\"-9\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:50,162 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"84\",\"y\":\"-9\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:50,180 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"84\",\"y\":\"-8\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:50,225 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"location":"{\"x\":\"84\",\"y\":\"-7\",\"z\":\"31\"}"}},"feature":"location"}
2021-02-06 20:18:50,412 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"team_info":"{\"team_state\":\"eliminated\"}"}},"feature":"team"}
2021-02-06 20:18:50,425 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"victory":"false"}},"feature":"rank"}
2021-02-06 20:18:50,427 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_2":"{\"name\":\"minodus\",\"state\":\"knockedout\"}"}},"feature":"team"}
2021-02-06 20:18:50,582 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"local_player_name\": \"CannonDeLuce\",\r\n  \"attackerName\": \"Elraow\",\r\n  \"victimName\": \"minodus\",\r\n  \"weaponName\": \"spitfire\",\r\n  \"action\": \"knockdown\"\r\n}"}
2021-02-06 20:18:50,628 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"attackerName\": \"Elraow\",\r\n  \"victimName\": \"jononthemoon\",\r\n  \"weaponName\": \"Bleed Out\",\r\n  \"action\": \"Bleed Out\"\r\n}"}
2021-02-06 20:18:50,740 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"tabs":"{\"kills\":3,\"spectators\":0,\"teams\":9,\"players\":23,\"damage\":719,\"cash\":30}"}},"feature":"match_info"}
2021-02-06 20:18:50,747 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"death","data":""}
2021-02-06 20:18:51,081 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"attackerName\": \"Popetatoes\",\r\n  \"victimName\": \"CannonDeLuce\",\r\n  \"weaponName\": \"Bleed Out\",\r\n  \"action\": \"Bleed Out\"\r\n}"}
2021-02-06 20:18:51,159 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"kill_feed","data":"{\r\n  \"attackerName\": \"Elraow\",\r\n  \"victimName\": \"minodus\",\r\n  \"weaponName\": \"Bleed Out\",\r\n  \"action\": \"Bleed Out\"\r\n}"}
2021-02-06 20:18:51,631 (ERROR) </js/chunk-vendors.js> (:1) - Profile is not available. Reason: [{"message":"Account not found. Please try again."},{"message":"If you have any questions, please reach us via the Help option in the menu."}]
2021-02-06 20:18:59,091 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"ultimate_cooldown":"{\"ultimate_cooldown\":\"0\"}"}},"feature":"me"}
2021-02-06 20:19:03,788 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_2":"null"}},"feature":"team"}
2021-02-06 20:19:03,789 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_45":"null"}},"feature":"roster"}
2021-02-06 20:19:06,428 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"damage","data":"{\r\n  \"targetName\": \"Elraow\",\r\n  \"damageAmount\": \"42.000000\",\r\n  \"armor\": \"false\",\r\n  \"headshot\": \"false\"\r\n}"}
2021-02-06 20:19:11,807 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"pseudo_match_id":null}},"feature":"match_info"}
2021-02-06 20:19:11,814 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Event Fired] {"name":"match_end","data":""}
2021-02-06 20:19:11,817 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_0":"null"}},"feature":"team"}
2021-02-06 20:19:11,848 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_3":"null"}},"feature":"roster"}
2021-02-06 20:19:11,859 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_4":"null"}},"feature":"roster"}
2021-02-06 20:19:11,873 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_7":"null"}},"feature":"roster"}
2021-02-06 20:19:11,882 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_8":"null"}},"feature":"roster"}
2021-02-06 20:19:11,896 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_10":"null"}},"feature":"roster"}
2021-02-06 20:19:11,948 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"teammate_1":"null"}},"feature":"team"}
2021-02-06 20:19:11,950 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_12":"null"}},"feature":"roster"}
2021-02-06 20:19:11,972 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_13":"null"}},"feature":"roster"}
2021-02-06 20:19:11,980 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_19":"null"}},"feature":"roster"}
2021-02-06 20:19:11,997 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_20":"null"}},"feature":"roster"}
2021-02-06 20:19:12,007 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_21":"null"}},"feature":"roster"}
2021-02-06 20:19:12,026 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_22":"null"}},"feature":"roster"}
2021-02-06 20:19:12,034 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_23":"null"}},"feature":"roster"}
2021-02-06 20:19:12,036 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_26":"null"}},"feature":"roster"}
2021-02-06 20:19:12,037 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_27":"null"}},"feature":"roster"}
2021-02-06 20:19:12,038 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_28":"null"}},"feature":"roster"}
2021-02-06 20:19:12,038 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_35":"null"}},"feature":"roster"}
2021-02-06 20:19:12,039 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_38":"null"}},"feature":"roster"}
2021-02-06 20:19:12,040 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_39":"null"}},"feature":"roster"}
2021-02-06 20:19:12,041 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_44":"null"}},"feature":"roster"}
2021-02-06 20:19:12,043 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_47":"null"}},"feature":"roster"}
2021-02-06 20:19:12,045 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_51":"null"}},"feature":"roster"}
2021-02-06 20:19:12,047 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_52":"null"}},"feature":"roster"}
2021-02-06 20:19:12,079 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_58":"null"}},"feature":"roster"}
2021-02-06 20:19:12,082 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_59":"null"}},"feature":"roster"}
2021-02-06 20:19:12,257 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_60":"null"}},"feature":"roster"}
2021-02-06 20:19:12,307 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_61":"null"}},"feature":"roster"}
2021-02-06 20:19:12,308 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_62":"null"}},"feature":"roster"}
2021-02-06 20:19:12,319 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_63":"null"}},"feature":"roster"}
2021-02-06 20:19:12,364 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_64":"null"}},"feature":"roster"}
2021-02-06 20:19:12,373 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_65":"null"}},"feature":"roster"}
2021-02-06 20:19:12,381 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_66":"null"}},"feature":"roster"}
2021-02-06 20:19:12,390 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_67":"null"}},"feature":"roster"}
2021-02-06 20:19:12,402 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_68":"null"}},"feature":"roster"}
2021-02-06 20:19:12,426 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_69":"null"}},"feature":"roster"}
2021-02-06 20:19:12,463 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_70":"null"}},"feature":"roster"}
2021-02-06 20:19:12,473 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_71":"null"}},"feature":"roster"}
2021-02-06 20:19:12,500 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_72":"null"}},"feature":"roster"}
2021-02-06 20:19:12,522 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_73":"null"}},"feature":"roster"}
2021-02-06 20:19:12,636 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_74":"null"}},"feature":"roster"}
2021-02-06 20:19:12,651 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_75":"null"}},"feature":"roster"}
2021-02-06 20:19:12,660 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_76":"null"}},"feature":"roster"}
2021-02-06 20:19:12,668 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_77":"null"}},"feature":"roster"}
2021-02-06 20:19:12,672 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_78":"null"}},"feature":"roster"}
2021-02-06 20:19:12,675 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_79":"null"}},"feature":"roster"}
2021-02-06 20:19:12,677 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_80":"null"}},"feature":"roster"}
2021-02-06 20:19:12,704 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_81":"null"}},"feature":"roster"}
2021-02-06 20:19:12,714 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_82":"null"}},"feature":"roster"}
2021-02-06 20:19:12,718 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_83":"null"}},"feature":"roster"}
2021-02-06 20:19:12,736 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_84":"null"}},"feature":"roster"}
2021-02-06 20:19:12,750 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_85":"null"}},"feature":"roster"}
2021-02-06 20:19:12,764 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_86":"null"}},"feature":"roster"}
2021-02-06 20:19:12,772 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_87":"null"}},"feature":"roster"}
2021-02-06 20:19:12,777 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_88":"null"}},"feature":"roster"}
2021-02-06 20:19:12,790 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_89":"null"}},"feature":"roster"}
2021-02-06 20:19:12,811 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_90":"null"}},"feature":"roster"}
2021-02-06 20:19:12,842 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_91":"null"}},"feature":"roster"}
2021-02-06 20:19:12,851 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_92":"null"}},"feature":"roster"}
2021-02-06 20:19:12,873 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_93":"null"}},"feature":"roster"}
2021-02-06 20:19:12,885 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_94":"null"}},"feature":"roster"}
2021-02-06 20:19:12,887 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_95":"null"}},"feature":"roster"}
2021-02-06 20:19:12,896 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_96":"null"}},"feature":"roster"}
2021-02-06 20:19:12,905 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_97":"null"}},"feature":"roster"}
2021-02-06 20:19:12,910 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_98":"null"}},"feature":"roster"}
2021-02-06 20:19:12,932 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"match_info":{"roster_99":"null"}},"feature":"roster"}
2021-02-06 20:19:12,952 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_0":"{}"}},"feature":"inventory"}
2021-02-06 20:19:12,960 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_1":"{}"}},"feature":"inventory"}
2021-02-06 20:19:12,974 (INFO) </js/chunk-vendors.js> (:1) - [Overwolf | Event Service | Info Update] {"info":{"me":{"inventory_2":"{}"}},"feature":"inventory"}
